vx,vy,vz,sci_photons,xpos0,ypos0,photons0,xpos1,ypos1,photons1,xpos2,ypos2,photons2,xpos3,ypos3,photons3
-18.4892,12.9466,9.27128,59060,-25,-25,98,-25,25,176,25,-25,72,25,25,96
0.567196,-1.96322,5.38436,3198,-25,-25,10,-25,25,4,25,-25,5,25,25,4
12.2579,-12.6287,7.74904,9176,-25,-25,8,-25,25,13,25,-25,23,25,25,9
-8.64895,10.7271,1.19004,59,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
13.6729,6.86062,-8.1661,24989,-25,-25,25,-25,25,40,25,-25,46,25,25,68
5.6508,19.0082,-2.40176,41754,-25,-25,47,-25,25,71,25,-25,61,25,25,122
-0.447774,-1.37228,3.49509,163244,-25,-25,283,-25,25,248,25,-25,311,25,25,285
-7.35177,11.1792,-8.9586,2188,-25,-25,2,-25,25,8,25,-25,6,25,25,5
8.36595,-3.05849,6.41337,11844,-25,-25,17,-25,25,16,25,-25,21,25,25,29
7.83577,-20.5003,-6.98459,17395,-25,-25,38,-25,25,19,25,-25,65,25,25,24
20.4168,-16.6849,-8.08616,11085,-25,-25,20,-25,25,13,25,-25,50,25,25,14
19.0379,-20.4657,0.992765,12046,-25,-25,19,-25,25,11,25,-25,36,25,25,15
4.74538,17.5935,-9.20047,42,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-19.8769,7.31862,-7.04757,54354,-25,-25,98,-25,25,173,25,-25,64,25,25,62
17.2235,8.24375,7.05607,96,-25,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,25,1
11.9745,9.873,5.34198,188630,-25,-25,429,-25,25,310,25,-25,319,25,25,494
16.8906,3.43869,-9.6763,242,-99.9,-99.9,-1,-99.9,-99.9,-1,25,-25,1,-99.9,-99.9,-1
-20.3044,14.0059,-1.66334,40,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
8.18212,19.8367,-7.43276,24861,-25,-25,22,-25,25,58,25,-25,24,25,25,76
2.50423,15.6995,8.54305,69,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
19.248,0.322802,-2.91096,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-6.82919,-19.841,-9.72997,4902,-25,-25,13,-25,25,6,25,-25,8,25,25,6
20.7443,-18.0124,7.06977,10905,-25,-25,17,-25,25,16,25,-25,52,25,25,13
19.6907,-21.6486,8.81592,48,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-15.3423,-14.0397,0.553619,175,-99.9,-99.9,-1,-99.9,-99.9,-1,25,-25,1,-99.9,-99.9,-1
13.126,6.29695,-5.59934,14194,-25,-25,13,-25,25,13,25,-25,21,25,25,38
4.94637,6.87551,0.763011,86,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
1.44455,-19.1899,-8.3534,729,-25,-25,4,-25,25,2,25,-25,1,-99.9,-99.9,-1
-5.29512,-14.5918,6.59578,115,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-3.37492,5.33416,7.12839,17520,-25,-25,26,-25,25,48,25,-25,16,25,25,28
-17.9571,12.6427,-7.13009,368787,-25,-25,463,-25,25,2161,25,-25,304,25,25,442
14.6215,21.3702,7.95884,501,-25,-25,1,-25,25,1,25,-25,1,-99.9,-99.9,-1
-4.79352,18.7565,-8.12467,49,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-10.2356,-4.35096,6.18405,141,-99.9,-99.9,-1,-25,25,2,-99.9,-99.9,-1,-99.9,-99.9,-1
12.5402,9.35772,-9.23463,35,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-6.65332,3.98895,1.50367,58,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,25,1
14.7803,18.8477,0.550309,8703,-25,-25,14,-25,25,15,25,-25,8,25,25,37
-10.1488,8.1832,1.60022,36,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-10.749,-6.28847,6.79603,20400,-25,-25,58,-25,25,32,25,-25,30,25,25,31
10.9018,-21.8519,0.101688,158691,-25,-25,328,-25,25,164,25,-25,393,25,25,191
12.4812,20.5208,-9.24791,179122,-25,-25,194,-25,25,299,25,-25,210,25,25,650
2.08099,21.8363,4.6011,331,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-10.9354,7.87355,-9.34495,57,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
9.39822,5.38667,3.29559,71523,-25,-25,96,-25,25,119,25,-25,125,25,25,175
-4.74689,-3.99995,2.4634,42420,-25,-25,81,-25,25,64,25,-25,57,25,25,64
1.34316,-1.01802,-7.05112,89547,-25,-25,133,-25,25,132,25,-25,154,25,25,138
-4.79482,-13.9766,-0.748001,49,-99.9,-99.9,-1,-25,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1
11.1021,-15.9733,-2.2681,67606,-25,-25,103,-25,25,75,25,-25,202,25,25,86
-13.0426,19.2223,2.10296,171815,-25,-25,241,-25,25,568,25,-25,165,25,25,217
1.25914,8.57506,-8.76257,247185,-25,-25,316,-25,25,701,25,-25,277,25,25,417
-16.1878,0.0803618,9.97978,23226,-25,-25,79,-25,25,30,25,-25,33,25,25,23
10.469,11.4029,9.94732,3363,-25,-25,6,-25,25,5,25,-25,3,25,25,8
-12.3988,19.1723,-1.67112,89278,-25,-25,130,-25,25,319,25,-25,103,25,25,139
18.4065,3.47862,8.76076,3791,-25,-25,7,-25,25,2,25,-25,7,25,25,10
10.1034,-9.58942,0.240943,63320,-25,-25,97,-25,25,68,25,-25,154,25,25,90
-7.53495,-17.4948,6.7614,283,-25,-25,2,-99.9,-99.9,-1,-99.9,-99.9,-1,25,25,2
10.0831,5.04504,6.82967,24390,-25,-25,30,-25,25,34,25,-25,42,25,25,53
16.8029,-20.332,-8.89396,45,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
16.8604,-19.6667,-5.26205,1580,-25,-25,2,-25,25,3,25,-25,7,25,25,3
-6.75042,-13.3074,-3.07798,79,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
6.58255,21.5819,1.37858,4624,-25,-25,3,-25,25,4,25,-25,9,25,25,14
13.5022,20.2973,1.13994,103,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,25,1
-4.26003,1.53034,-6.78038,4888,-25,-25,8,-25,25,7,25,-25,10,25,25,7
4.8856,-17.2213,4.48445,236218,-25,-25,466,-25,25,264,25,-25,663,25,25,309
-16.1702,12.1227,6.26793,35860,-25,-25,86,-25,25,78,25,-25,47,25,25,28
20.6761,-19.6537,2.81382,64206,-25,-25,72,-25,25,65,25,-25,271,25,25,82
10.698,-11.7057,1.97983,26395,-25,-25,40,-25,25,36,25,-25,76,25,25,45
-6.31818,19.0382,9.79889,2200,-25,-25,3,-25,25,5,25,-25,2,25,25,1
-2.65149,-8.40095,-3.26042,43974,-25,-25,70,-25,25,124,25,-25,64,25,25,55
1.21878,-14.6535,8.69373,12127,-25,-25,20,-25,25,12,25,-25,23,25,25,12
11.6126,17.6373,1.55424,10934,-25,-25,10,-25,25,14,25,-25,12,25,25,40
21.2034,7.19641,-7.13792,3256,-25,-25,6,-25,25,3,25,-25,11,25,25,5
20.9094,3.55551,-5.20251,71,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,25,1
14.9487,-4.5587,8.21923,6301,-25,-25,9,-25,25,6,25,-25,21,25,25,14
8.28125,-19.8447,-6.89129,174,-99.9,-99.9,-1,-25,25,1,25,-25,2,-99.9,-99.9,-1
-4.98558,14.292,7.82285,102426,-25,-25,131,-25,25,241,25,-25,127,25,25,218
14.1798,-6.72742,-2.96406,27,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-3.33092,9.46763,-5.05018,252811,-25,-25,292,-25,25,553,25,-25,293,25,25,502
8.23023,17.0621,-3.03106,5526,-25,-25,5,-25,25,7,25,-25,9,25,25,12
-10.4293,6.88974,-7.71397,122,-25,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-11.1961,3.89587,0.475312,119523,-25,-25,227,-25,25,283,25,-25,154,25,25,169
17.6429,-1.034,2.94074,18436,-25,-25,17,-25,25,40,25,-25,33,25,25,41
-7.91149,-18.117,-7.07846,7294,-25,-25,24,-25,25,7,25,-25,18,25,25,3
-2.5476,-12.2189,-2.07931,236839,-25,-25,525,-25,25,294,25,-25,497,25,25,288
4.58008,-8.08098,-1.10418,7265,-25,-25,18,-25,25,10,25,-25,12,25,25,7
17.2775,-10.5725,8.62036,87,-99.9,-99.9,-1,-25,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1
-16.9327,16.3604,7.09251,15120,-25,-25,19,-25,25,63,25,-25,12,25,25,20
13.5338,14.135,6.18882,63854,-25,-25,75,-25,25,91,25,-25,97,25,25,183
-21.9161,1.32455,-6.67601,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-11.3132,-8.93721,-7.87511,53,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-20.5566,17.3,-5.71603,69017,-25,-25,99,-25,25,362,25,-25,87,25,25,92
-4.94021,7.18756,8.67175,4490,-25,-25,11,-25,25,10,25,-25,8,25,25,5
2.01904,0.676662,-4.11228,59407,-25,-25,95,-25,25,100,25,-25,100,25,25,108
-2.4558,1.44243,8.00696,44298,-25,-25,63,-25,25,73,25,-25,86,25,25,54
-9.22433,2.67728,6.90658,113,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
17.872,-5.44705,8.2465,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
7.07194,-5.28861,-1.22608,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
9.4459,-19.1751,8.34229,57,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-18.9387,9.35858,6.95954,153,-99.9,-99.9,-1,-99.9,-99.9,-1,25,-25,1,-99.9,-99.9,-1
-0.904948,7.31427,3.23987,92,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
15.0312,-6.01011,-1.08921,203233,-25,-25,279,-25,25,275,25,-25,478,25,25,342
6.74896,17.6934,-9.83297,406722,-25,-25,532,-25,25,809,25,-25,568,25,25,960
5.95941,-0.448693,-9.39985,59,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-10.5488,11.0416,8.14777,12655,-25,-25,10,-25,25,34,25,-25,15,25,25,21
-1.71932,9.94105,-6.82474,91,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
19.6586,20.0351,6.37961,49,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-15.3356,-19.5628,-3.515,115,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
6.27939,8.70909,-5.70742,57,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
19.1106,17.8315,-9.13726,307925,-25,-25,280,-25,25,339,25,-25,424,25,25,1409
-12.247,-11.6296,4.18619,39806,-25,-25,128,-25,25,68,25,-25,75,25,25,58
4.63322,9.50443,5.41027,25768,-25,-25,29,-25,25,42,25,-25,37,25,25,55
14.9579,17.5891,4.65245,151,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,25,2
-6.59346,-18.8509,-3.97974,91029,-25,-25,270,-25,25,94,25,-25,152,25,25,119
11.6148,-19.1857,6.18211,16526,-25,-25,30,-25,25,18,25,-25,50,25,25,19
12.4291,-13.7442,1.29841,107,-99.9,-99.9,-1,-99.9,-99.9,-1,25,-25,1,-99.9,-99.9,-1
17.2671,-7.09407,-6.05073,94,-99.9,-99.9,-1,-99.9,-99.9,-1,25,-25,3,-99.9,-99.9,-1
10.5491,-2.9926,-4.15981,114604,-25,-25,135,-25,25,130,25,-25,287,25,25,228
-4.64107,13.7705,1.73679,155,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-3.29162,-5.67,9.49814,1633,-25,-25,1,-25,25,2,25,-25,3,-99.9,-99.9,-1
4.80782,6.06886,-3.97149,36,-99.9,-99.9,-1,-99.9,-99.9,-1,25,-25,1,-99.9,-99.9,-1
-21.0714,16.6707,-2.93084,88,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
12.0332,-19.0302,-1.65355,65,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-1.78082,6.46404,8.9687,20726,-25,-25,35,-25,25,50,25,-25,25,25,25,33
-17.5434,7.27542,-5.28858,66,-99.9,-99.9,-1,-25,25,1,-99.9,-99.9,-1,25,25,1
-19.9597,15.1779,-5.07579,182988,-25,-25,264,-25,25,810,25,-25,172,25,25,260
13.5265,6.95921,-7.58202,57559,-25,-25,78,-25,25,79,25,-25,105,25,25,156
10.7516,-0.960246,0.145903,110504,-25,-25,131,-25,25,164,25,-25,204,25,25,253
7.93796,-13.8483,-2.87332,7869,-25,-25,14,-25,25,9,25,-25,15,25,25,8
1.4341,-5.80904,6.5334,13717,-25,-25,35,-25,25,20,25,-25,25,25,25,22
2.46018,-6.43515,9.16043,3566,-25,-25,5,-25,25,6,25,-25,4,25,25,11
-21.4725,6.74523,-5.90839,8130,-25,-25,16,-25,25,27,25,-25,9,25,25,10
17.4639,-10.0519,5.18394,14663,-25,-25,18,-25,25,17,25,-25,42,25,25,22
13.2169,6.7279,-1.27254,105352,-25,-25,133,-25,25,140,25,-25,167,25,25,280
-9.77232,4.07093,6.59294,44535,-25,-25,100,-25,25,105,25,-25,62,25,25,59
5.99336,-12.5435,3.05623,124249,-25,-25,204,-25,25,156,25,-25,275,25,25,187
-17.8372,16.6228,-6.17034,153,-99.9,-99.9,-1,-25,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1
-16.0176,13.7542,-2.99883,55,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-11.7417,2.79461,5.15017,28171,-25,-25,57,-25,25,57,25,-25,40,25,25,33
-20.0426,13.8369,-1.07064,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
16.918,7.42999,-2.76036,59524,-25,-25,82,-25,25,76,25,-25,124,25,25,145
7.123,19.5123,-9.09471,251489,-25,-25,296,-25,25,445,25,-25,344,25,25,772
19.9468,-3.47196,-5.85826,71449,-25,-25,93,-25,25,79,25,-25,195,25,25,140
-7.31183,10.6639,-6.88352,796,-25,-25,3,-25,25,1,25,-25,2,25,25,1
0.111451,12.1818,-5.56642,77,-99.9,-99.9,-1,-99.9,-99.9,-1,25,-25,1,-99.9,-99.9,-1
2.77315,17.8552,-3.20727,144,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,25,1
-12.2864,-10.9916,3.10131,39066,-25,-25,103,-25,25,61,25,-25,62,25,25,42
-12.9036,20.6435,-3.66956,3733,-25,-25,4,-25,25,12,25,-25,1,25,25,4
-1.03969,21.5832,-1.95063,58,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
8.53111,-12.7368,-4.18077,33781,-25,-25,63,-25,25,46,25,-25,87,25,25,54
12.0598,0.278588,1.52195,1811,-25,-25,2,-25,25,1,25,-25,2,25,25,3
20.1012,-7.23945,8.90844,93,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-11.9274,-3.92723,1.99601,106,-25,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
8.16276,-10.9124,1.9137,69,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
16.4174,-14.0576,7.20681,61219,-25,-25,79,-25,25,66,25,-25,189,25,25,79
2.17221,-12.361,-9.76865,26543,-25,-25,27,-25,25,103,25,-25,21,25,25,30
11.6814,14.3089,5.19078,40734,-25,-25,53,-25,25,62,25,-25,53,25,25,149
4.75274,9.8192,-9.14476,105,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
15.2998,12.7386,-7.34279,71,-25,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
7.53975,-1.24889,9.07897,112,-99.9,-99.9,-1,-99.9,-99.9,-1,25,-25,1,-99.9,-99.9,-1
-21.6179,-7.11417,-6.99769,7996,-25,-25,25,-25,25,11,25,-25,12,25,25,9
-21.8688,2.29814,-2.32428,26466,-25,-25,45,-25,25,69,25,-25,32,25,25,35
7.56634,19.3043,-1.73101,39463,-25,-25,46,-25,25,59,25,-25,44,25,25,96
-21.211,12.7662,3.81945,298,-25,-25,1,-25,25,2,-99.9,-99.9,-1,25,25,1
7.00204,-21.3582,-3.53487,84,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-20.7224,5.65534,-6.68484,203235,-25,-25,376,-25,25,497,25,-25,270,25,25,285
10.1656,-6.99492,-2.12091,88,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
13.1518,-6.50909,-3.99565,36129,-25,-25,50,-25,25,51,25,-25,87,25,25,53
17.0403,13.8806,6.10176,60,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-18.7244,9.00499,9.29447,4885,-25,-25,10,-25,25,20,25,-25,5,25,25,10
3.97516,-19.4069,-2.65233,127,-99.9,-99.9,-1,-25,25,1,-99.9,-99.9,-1,25,25,1
19.2064,-9.3333,-4.66136,176,-99.9,-99.9,-1,-25,25,1,25,-25,2,-99.9,-99.9,-1
-6.90692,8.26924,8.88507,4310,-25,-25,5,-25,25,8,25,-25,8,25,25,5
-6.05277,-4.13303,7.7407,14853,-25,-25,33,-25,25,27,25,-25,17,25,25,22
3.76027,13.6522,2.24404,11437,-25,-25,13,-25,25,31,25,-25,18,25,25,30
-7.861,-13.7205,-5.81162,77825,-25,-25,207,-25,25,117,25,-25,136,25,25,76
21.7704,10.0769,7.14935,79784,-25,-25,94,-25,25,99,25,-25,123,25,25,242
1.98428,17.6017,-2.19131,53046,-25,-25,72,-25,25,123,25,-25,64,25,25,106
7.58901,3.52911,3.67288,99759,-25,-25,144,-25,25,168,25,-25,161,25,25,199
-2.2173,2.56318,-0.458748,11200,-25,-25,19,-25,25,17,25,-25,14,25,25,22
0.35073,21.1274,1.12957,189989,-25,-25,237,-25,25,381,25,-25,229,25,25,467
12.934,21.9292,5.5748,44,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
12.2104,-4.68986,2.52479,36832,-25,-25,56,-25,25,48,25,-25,74,25,25,75
16.4462,3.87584,-1.07664,109,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
7.73542,-7.53336,-4.67041,135409,-25,-25,206,-25,25,185,25,-25,300,25,25,234
7.27036,-8.24366,0.325732,102,-25,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
7.19258,-15.9446,8.69571,15416,-25,-25,32,-25,25,9,25,-25,47,25,25,16
-3.53692,-6.49472,-9.47773,85,-25,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-0.97902,-20.0973,-9.00399,61556,-25,-25,146,-25,25,73,25,-25,141,25,25,43
9.67337,11.7789,5.62178,47,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-16.3188,18.6004,-0.675361,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
12.2615,-10.8501,8.35806,59914,-25,-25,79,-25,25,119,25,-25,105,25,25,116
8.16962,-20.06,-4.39924,37325,-25,-25,55,-25,25,31,25,-25,110,25,25,39
-0.43301,-14.2886,-0.289682,161,-99.9,-99.9,-1,-25,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1
-17.4995,5.81142,-7.47732,80,-99.9,-99.9,-1,-25,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1
-6.6747,2.08768,1.4627,44,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-19.8932,0.493158,7.16056,49632,-25,-25,105,-25,25,140,25,-25,49,25,25,53
-18.7436,-11.709,1.94155,63,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
11.6818,14.2764,0.438104,55583,-25,-25,82,-25,25,94,25,-25,73,25,25,142
11.9772,21.2445,0.141735,81,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
14.721,7.16345,-7.82337,62,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
4.18049,19.075,2.82142,58,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
4.33122,-6.87793,3.51789,89,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-21.8561,10.8358,-8.15685,173,-25,-25,1,-25,25,1,-99.9,-99.9,-1,25,25,1
-10.1171,1.56948,5.46962,144753,-25,-25,281,-25,25,273,25,-25,181,25,25,254
8.62165,13.9246,5.29519,13145,-25,-25,17,-25,25,23,25,-25,19,25,25,41
12.4984,16.09,5.20596,10346,-25,-25,12,-25,25,13,25,-25,13,25,25,42
20.7206,-16.9353,9.92871,1187,-25,-25,2,-25,25,1,25,-25,5,25,25,5
13.3872,7.13569,-7.81712,1254,-99.9,-99.9,-1,-25,25,3,-99.9,-99.9,-1,25,25,2
9.23578,16.7927,8.43995,26270,-25,-25,43,-25,25,46,25,-25,24,25,25,87
-19.8639,-2.93764,-9.19103,121106,-25,-25,268,-25,25,268,25,-25,131,25,25,148
18.8994,10.9837,-0.00579377,38583,-25,-25,46,-25,25,61,25,-25,53,25,25,134
17.1807,2.80449,7.02366,4038,-25,-25,3,-25,25,5,25,-25,10,25,25,6
-9.15637,1.03643,-4.26445,5881,-25,-25,8,-25,25,4,25,-25,25,25,25,9
7.52475,2.39949,-5.90677,294,-25,-25,1,-25,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1
-20.5536,-0.1969,-1.9965,68,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-15.2294,5.19287,-7.72832,249343,-25,-25,392,-25,25,731,25,-25,280,25,25,432
-18.3653,6.03335,-4.8809,47,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-15.6864,-14.5029,2.66163,79550,-25,-25,263,-25,25,128,25,-25,115,25,25,73
1.54337,-9.28484,-3.15368,63587,-25,-25,119,-25,25,88,25,-25,126,25,25,76
-9.22772,-18.8202,-7.07165,62219,-25,-25,171,-25,25,84,25,-25,107,25,25,56
-5.76199,-11.8026,-1.68926,539076,-25,-25,646,-25,25,1161,25,-25,611,25,25,962
18.3727,-1.82287,-7.18279,61,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
10.7937,2.39582,-4.51364,250,-99.9,-99.9,-1,-25,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1
4.96404,19.8525,1.24767,25485,-25,-25,24,-25,25,46,25,-25,35,25,25,72
-21.4143,6.22259,5.79387,104340,-25,-25,203,-25,25,284,25,-25,106,25,25,130
19.5897,7.54383,7.32259,39,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
18.6941,-21.3583,-2.81786,10277,-25,-25,12,-25,25,10,25,-25,66,25,25,6
4.21678,-20.958,6.77258,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
6.19194,-19.7729,4.83391,48547,-25,-25,85,-25,25,55,25,-25,129,25,25,57
12.7192,-5.50078,8.91776,133,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,25,1
-15.7679,-11.7511,-3.94652,12855,-25,-25,23,-25,25,20,25,-25,26,25,25,21
-1.59247,-3.98976,-8.50555,38760,-25,-25,67,-25,25,72,25,-25,69,25,25,55
0.757287,6.78776,-9.32697,44,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-2.24402,-7.54565,-5.14662,11505,-25,-25,19,-25,25,13,25,-25,21,25,25,27
-14.1291,-0.47711,-5.08603,67879,-25,-25,171,-25,25,127,25,-25,101,25,25,87
21.0826,4.8052,-9.6343,292,-99.9,-99.9,-1,-99.9,-99.9,-1,25,-25,2,-99.9,-99.9,-1
13.0016,-10.8186,0.445688,51952,-25,-25,78,-25,25,58,25,-25,143,25,25,77
-0.2242,-8.48918,5.51516,29,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
15.2906,9.66804,-1.5963,111437,-25,-25,112,-25,25,154,25,-25,196,25,25,317
6.95728,12.8531,3.99842,17,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-5.1406,13.2693,-6.76545,71775,-25,-25,97,-25,25,159,25,-25,105,25,25,129
-5.58952,-2.84628,-7.8833,7016,-25,-25,15,-25,25,11,25,-25,12,25,25,9
11.1062,-20.4078,4.02151,49,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
16.5919,-11.986,8.63701,17242,-25,-25,26,-25,25,21,25,-25,51,25,25,25
20.8306,0.0369263,-7.99525,121814,-25,-25,133,-25,25,129,25,-25,224,25,25,345
-16.9799,-17.1521,5.03103,74,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
13.2859,16.5632,5.54372,70,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-14.5377,9.39012,9.49222,8404,-25,-25,11,-25,25,21,25,-25,17,25,25,14
11.5712,-20.5027,-0.59451,36683,-25,-25,58,-25,25,29,25,-25,132,25,25,50
-14.9612,7.50496,6.53702,121,-99.9,-99.9,-1,-25,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1
-0.775049,-10.5998,5.38308,24264,-25,-25,44,-25,25,29,25,-25,50,25,25,36
-6.7745,21.0661,-2.93855,29258,-25,-25,41,-25,25,70,25,-25,32,25,25,58
