vx,vy,vz,xpos1,ypos1,photons1,xpos2,ypos2,photons2,xpos3,ypos3,photons3,xpos4,ypos4,photons4
18.8147,12.9855,3.64715,-99.9,-99.9,-1,25,0,3
1.68658,17.3735,7.62906,-25,0,1,-99.9,-99.9,-1
-15.7281,-3.72526,-1.73711,-25,0,17,25,0,10
2.28203,20.1486,4.52873,-25,0,13,25,0,30
20.2571,-17.2636,7.26271,-99.9,-99.9,-1,25,0,2
-11.0668,11.2635,-9.84156,-99.9,-99.9,-1,-99.9,-99.9,-1
-19.3364,6.44541,3.86006,-25,0,6,25,0,3
-23.842,7.42141,3.29038,-99.9,-99.9,-1,-99.9,-99.9,-1
17.5549,-4.58824,9.02962,-99.9,-99.9,-1,-99.9,-99.9,-1
-2.29138,-23.9457,-0.190984,-25,0,3,25,0,3
-12.3606,-1.1238,-1.53282,-25,0,14,25,0,4
19.9909,23.5416,-7.75006,-25,0,1,-99.9,-99.9,-1
15.6314,9.26345,-7.21716,-25,0,18,25,0,32
-5.6147,-2.38683,6.06922,-99.9,-99.9,-1,-99.9,-99.9,-1
19.9692,11.1197,9.34292,-25,0,31,25,0,47
-8.35256,-5.40593,-4.47208,-25,0,1,25,0,2
26.014,9.92026,3.18107,-25,0,19,25,0,40
-23.5645,12.7083,-0.968992,-99.9,-99.9,-1,-99.9,-99.9,-1
-5.52828,-7.4257,-9.01121,-25,0,46,25,0,29
-20.44,-23.4144,-3.17517,-99.9,-99.9,-1,25,0,1
21.0286,-17.2895,6.04329,-99.9,-99.9,-1,-99.9,-99.9,-1
-7.74062,21.84,7.2863,-25,0,33,25,0,17
-1.35439,-16.5548,-0.288299,-99.9,-99.9,-1,-99.9,-99.9,-1
19.248,-23.8606,-7.9343,-99.9,-99.9,-1,25,0,2
-20.149,-14.7557,-6.068,-25,0,5,25,0,3
1.79317,13.0098,8.20192,-25,0,4,25,0,5
-14.4686,23.9098,7.87775,-25,0,18,25,0,12
-0.642747,-9.67807,-4.33774,-99.9,-99.9,-1,25,0,1
23.8116,-20.4295,-4.67294,-99.9,-99.9,-1,-99.9,-99.9,-1
-15.5683,5.88148,-0.613674,-25,0,2,-99.9,-99.9,-1
15.7111,0.910317,6.9369,-25,0,34,25,0,61
8.81676,6.02324,-3.7413,-99.9,-99.9,-1,-99.9,-99.9,-1
-19.581,11.0036,5.98909,-99.9,-99.9,-1,25,0,1
6.07314,-4.34869,-7.55288,-99.9,-99.9,-1,-99.9,-99.9,-1
23.6954,-12.0457,5.4998,-25,0,9,25,0,19
-11.6347,-21.3774,8.68062,-25,0,12,25,0,12
1.96026,13.89,-3.68191,-25,0,4,25,0,11
